timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
6, -0.34, 0.10, 11.58, -0.01, 0.02, 0.02
103, -0.36, 0.11, 11.54, -0.01, 0.02, 0.02
203, -0.38, 0.09, 11.57, -0.01, 0.02, 0.02
303, -0.35, 0.11, 11.53, -0.01, 0.02, 0.02
403, -0.39, 0.11, 11.55, -0.01, 0.02, 0.02
503, -0.36, 0.11, 11.55, -0.01, 0.02, 0.02
603, -0.35, 0.10, 11.54, -0.01, 0.02, 0.02
703, -0.38, 0.09, 11.57, -0.01, 0.01, 0.02
1012, -0.34, 0.11, 11.58, -0.01, 0.02, 0.02
1111, -0.22, -2.89, 13.12, -0.10, 0.07, -0.02
1211, 1.33, -2.85, 11.77, -0.02, 0.05, 0.00
1311, -0.82, 1.29, 11.31, -0.08, 0.14, 0.09
1411, 1.89, 1.55, 11.85, 0.07, 0.07, -0.01
1511, -1.39, -1.73, 12.11, 0.06, -0.04, -0.01
1611, 2.39, -2.21, 11.43, 0.04, -0.06, 0.06
1931, -4.66, -6.65, 26.24, 1.60, 1.31, -0.12
2030, -5.05, 6.40, 16.39, -1.73, -0.26, -0.38
2130, -0.11, 3.54, 11.11, 0.01, -0.01, 0.06
2230, -0.50, 2.08, 11.41, 0.06, 0.01, 0.00
2330, -0.42, 1.13, 11.43, 0.01, 0.02, 0.03
2430, -0.09, -0.23, 11.08, 0.00, 0.01, -0.00
2530, -0.36, 0.03, 11.56, -0.01, 0.01, 0.02
2630, -0.36, 0.15, 11.57, -0.01, 0.02, 0.02
2730, -0.38, 0.13, 11.54, -0.01, 0.02, 0.02
2830, -0.34, 0.16, 11.58, -0.01, 0.02, 0.02
2930, -0.35, 0.17, 11.58, -0.01, 0.02, 0.02
3030, -0.37, 0.13, 11.55, -0.01, 0.02, 0.02
