timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
317558, 0.30, 0.13, 11.68, -0.01, 0.02, 0.02
317654, 0.31, 0.12, 11.69, -0.01, 0.02, 0.02
317754, 0.32, 0.11, 11.71, -0.01, 0.02, 0.01
317854, 0.32, 0.12, 11.70, -0.01, 0.02, 0.01
317954, 0.33, 0.13, 11.70, -0.01, 0.02, 0.02
318054, 0.34, 0.13, 11.68, -0.01, 0.02, 0.01
318154, 0.35, 0.12, 11.74, -0.01, 0.02, 0.01
318254, 0.34, 0.14, 11.68, -0.01, 0.02, 0.01
318354, 0.34, 0.13, 11.69, -0.01, 0.02, 0.02
318454, 0.32, 0.12, 11.70, -0.01, 0.02, 0.01
318554, 0.34, 0.12, 11.69, -0.01, 0.02, 0.01
318654, 0.32, 0.13, 11.69, -0.01, 0.02, 0.01
318754, 0.31, 0.13, 11.71, -0.01, 0.02, 0.01
318854, 0.31, 0.13, 11.69, -0.01, 0.02, 0.01
318954, 0.33, 0.10, 11.70, -0.01, 0.02, 0.01
319054, 0.32, 0.12, 11.68, -0.01, 0.02, 0.02
319154, 0.34, 0.14, 11.69, -0.01, 0.02, 0.02
319254, 0.34, 0.15, 11.72, -0.01, 0.02, 0.02
319354, 0.36, 0.16, 11.71, -0.01, 0.02, 0.02
319454, 0.34, 0.12, 11.68, -0.01, 0.02, 0.02
319554, 0.32, 0.13, 11.69, -0.01, 0.02, 0.01
319654, 0.33, 0.13, 11.68, -0.01, 0.02, 0.02
319754, 0.31, 0.14, 11.70, -0.01, 0.02, 0.01
319854, 0.31, 0.11, 11.71, -0.01, 0.02, 0.02
319954, 0.32, 0.12, 11.67, -0.01, 0.02, 0.02
320054, 0.32, 0.14, 11.68, -0.01, 0.02, 0.02
320154, 0.32, 0.13, 11.70, -0.01, 0.02, 0.01
320254, 0.34, 0.14, 11.69, -0.01, 0.02, 0.01
320354, 0.35, 0.13, 11.71, -0.01, 0.02, 0.01
320454, 0.36, 0.14, 11.71, -0.01, 0.02, 0.02
320554, 0.33, 0.15, 11.70, -0.01, 0.02, 0.02
320654, 0.35, 0.14, 11.70, -0.01, 0.02, 0.01
320754, 0.33, 0.12, 11.72, -0.01, 0.02, 0.01
320854, 0.33, 0.13, 11.69, -0.01, 0.02, 0.01
320954, 0.33, 0.11, 11.69, -0.01, 0.02, 0.01
321054, 0.30, 0.13, 11.69, -0.01, 0.02, 0.01
321154, 0.32, 0.13, 11.71, -0.01, 0.02, 0.01
321254, 0.32, 0.13, 11.69, -0.01, 0.02, 0.01
321536, 0.34, 0.13, 11.69, -0.01, 0.02, 0.01
321635, 1.75, -1.90, 10.49, -0.10, 0.16, 0.05
321735, 6.39, 1.64, 10.50, 0.17, 0.12, 0.07
321835, -3.40, 0.86, 11.82, -0.05, 0.03, 0.03
321935, 2.47, -2.54, 11.92, -0.00, -0.00, 0.01
322035, -1.08, -0.81, 12.95, 0.08, 0.12, 0.09
322135, 0.96, 1.10, 11.39, -0.01, 0.13, 0.07
322235, 1.64, -1.29, 9.30, -0.06, -0.09, 0.05
322335, 1.01, 0.04, 10.90, 0.19, 0.04, 0.08
322435, 2.68, 2.61, 12.83, 0.06, 0.04, 0.10
322535, -3.07, 0.28, 13.86, -0.13, 0.10, 0.03
322635, 3.30, -0.23, 11.15, 0.05, -0.08, 0.07
322735, -3.17, 0.20, 10.81, 0.09, 0.04, 0.13
322835, 3.42, -1.25, 10.47, -0.16, 0.03, 0.15
322935, 0.93, 3.08, 13.50, -0.01, 0.02, 0.15
323035, 0.16, -1.86, 11.10, 0.14, -0.08, 0.07
323135, 0.01, -1.13, 11.27, -0.15, 0.12, 0.05
323235, 3.51, 1.84, 11.53, -0.02, 0.01, 0.15
323335, 2.27, -1.87, 9.36, -0.10, -0.23, 0.04
323435, -2.97, -0.14, 12.63, 0.12, 0.03, 0.12
323535, 3.16, -1.47, 9.86, -0.08, 0.00, 0.17
323635, -1.10, 3.79, 14.21, -0.16, 0.03, 0.15
323735, 3.01, 0.44, 10.95, 0.02, -0.05, 0.26
323835, -2.13, 0.22, 13.11, 0.04, -0.01, 0.12
324097, -0.50, 0.55, 10.77, -0.09, 0.11, 0.10
324197, -8.20, 3.11, 19.38, 0.20, 0.15, -0.52
324297, -0.28, 2.19, 12.86, -0.28, -0.13, 0.12
324397, 0.51, 0.80, 11.05, -0.74, 0.03, -0.02
324925, 1.41, -0.88, 4.11, -0.05, 0.32, -1.75
325227, 0.27, 0.04, 11.70, -0.01, 0.02, 0.02
325326, -0.78, -1.54, 15.06, 0.02, -0.05, 0.08
325426, -6.42, -0.73, 14.47, -0.03, -0.03, 0.07
325526, -1.45, 2.63, 13.20, -0.05, 0.25, 0.17
325626, 0.98, 2.30, 12.76, 0.02, -0.07, 0.10
