timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
302718, 0.30, 0.13, 11.71, -0.01, 0.02, 0.02
302815, 0.30, 0.16, 11.68, -0.01, 0.02, 0.02
302915, 0.29, 0.13, 11.70, -0.01, 0.02, 0.01
303015, 0.31, 0.16, 11.69, -0.01, 0.02, 0.02
303115, 0.32, 0.15, 11.70, -0.01, 0.02, 0.02
303215, 0.30, 0.14, 11.71, -0.01, 0.02, 0.02
303315, 0.28, 0.14, 11.74, -0.01, 0.02, 0.02
303415, 0.30, 0.15, 11.70, -0.01, 0.02, 0.02
303515, 0.28, 0.13, 11.70, -0.01, 0.02, 0.01
303615, 0.28, 0.14, 11.71, -0.01, 0.02, 0.02
303715, 0.29, 0.13, 11.71, -0.01, 0.02, 0.02
303815, 0.29, 0.14, 11.71, -0.01, 0.02, 0.01
303915, 0.31, 0.13, 11.70, -0.01, 0.02, 0.02
304015, 0.29, 0.13, 11.71, -0.01, 0.02, 0.02
304115, 0.30, 0.13, 11.70, -0.01, 0.02, 0.02
304215, 0.31, 0.15, 11.71, -0.01, 0.02, 0.02
304315, 0.31, 0.13, 11.72, -0.01, 0.02, 0.01
304415, 0.31, 0.15, 11.70, -0.01, 0.02, 0.02
304515, 0.31, 0.12, 11.71, -0.01, 0.02, 0.02
304615, 0.28, 0.14, 11.69, -0.01, 0.02, 0.01
304715, 0.30, 0.12, 11.70, -0.01, 0.02, 0.02
305012, 0.29, 0.16, 11.69, -0.01, 0.02, 0.02
305111, -1.84, -0.84, 12.73, 0.00, -0.06, 0.11
305211, -0.82, 6.14, 13.37, -0.06, -0.05, 0.09
305311, -0.89, -2.73, 12.25, 0.06, 0.16, 0.02
305411, -1.79, -2.03, 10.56, -0.09, 0.09, 0.02
305511, 1.44, 2.02, 10.95, -0.13, -0.03, 0.12
305611, 3.00, -2.42, 10.72, -0.11, 0.04, 0.07
305711, -0.60, -0.29, 11.11, 0.04, 0.02, 0.02
305811, -1.05, -0.90, 9.97, 0.01, 0.11, 0.15
305911, -0.92, -0.76, 13.09, 0.00, 0.06, 0.19
306011, 1.12, -2.77, 11.12, -0.00, 0.06, 0.15
306111, 0.19, -5.62, 10.62, 0.06, 0.07, 0.17
306211, -0.13, 0.21, 10.60, 0.18, -0.07, 0.21
306311, 1.97, 0.88, 11.01, -0.19, -0.01, 0.20
