timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
27460, 0.34, 0.12, 11.70, -0.01, 0.02, 0.01
27507, 0.34, 0.14, 11.70, -0.01, 0.02, 0.01
27607, 0.35, 0.13, 11.67, -0.01, 0.02, 0.01
27707, 0.32, 0.13, 11.70, -0.01, 0.02, 0.02
27807, 0.34, 0.13, 11.67, -0.01, 0.02, 0.02
27907, 0.31, 0.13, 11.70, -0.01, 0.02, 0.01
28007, 0.31, 0.13, 11.71, -0.01, 0.02, 0.01
28107, 0.32, 0.13, 11.69, -0.01, 0.02, 0.01
28387, 0.32, 0.12, 11.67, -0.01, 0.02, 0.01
29584, 5.81, -0.65, 7.11, -0.48, 0.22, -1.65
29683, -0.32, 1.82, 12.58, 0.07, -0.09, -0.11
29783, 0.20, 0.28, 11.64, -0.00, 0.03, 0.02
29883, 0.30, 0.01, 11.68, -0.01, 0.02, 0.01
29983, 0.27, 0.10, 11.70, -0.01, 0.02, 0.01
30236, 0.28, 0.13, 11.72, -0.01, 0.02, 0.01
30335, -0.53, -2.16, 13.41, -0.09, 0.14, 0.14
30435, -2.41, -4.86, 12.58, 0.02, -0.07, 0.07
30535, -0.08, -0.66, 12.15, 0.08, 0.04, 0.07
30830, -0.00, -3.05, 12.54, 0.06, -0.04, 0.11
30929, -0.68, 2.99, 11.94, -0.05, 0.18, 0.23
31029, -0.54, 2.62, 12.94, 0.03, 0.03, 0.10
31129, -0.30, 1.73, 11.63, -0.01, 0.04, 0.07
31654, 10.66, -11.29, 4.70, -0.23, -0.49, 1.26
31753, -2.65, 0.42, 13.66, 0.07, 0.11, 0.02
32066, 0.25, 0.11, 11.71, -0.01, 0.02, 0.01
32165, 0.78, -1.17, 11.09, 0.09, -0.10, 0.02
32265, 2.97, 0.21, 12.08, 0.22, -0.16, 0.06
32365, 1.15, -2.04, 13.34, -0.08, -0.09, 0.12
32865, 5.88, 0.62, 10.67, 0.01, -0.33, -1.38
33147, 0.17, -0.02, 11.91, -0.01, 0.01, 0.02
33397, 0.31, 0.04, 11.70, -0.01, 0.02, 0.02
33496, -1.47, -2.51, 13.17, -0.04, -0.04, 0.02
33596, 3.80, -0.06, 12.72, 0.19, 0.13, 0.04
33696, 0.71, 1.20, 11.33, -0.04, 0.04, 0.10
33796, 0.41, 0.47, 11.37, 0.08, -0.07, 0.08
33896, 1.75, -1.60, 11.27, 0.12, 0.05, 0.14
33996, 0.95, -1.25, 12.53, 0.19, -0.07, 0.12
34096, 2.58, 0.17, 12.28, 0.08, -0.09, 0.18
34419, 0.73, -8.42, 7.84, 2.93, 0.02, 0.26
