timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
62491, 0.26, 0.17, 11.71, -0.01, 0.02, 0.01
62584, 0.25, 0.19, 11.69, -0.01, 0.02, 0.01
62684, 0.25, 0.19, 11.69, -0.01, 0.02, 0.02
62784, 0.28, 0.20, 11.68, -0.01, 0.02, 0.01
62884, 0.29, 0.19, 11.71, -0.01, 0.02, 0.01
62984, 0.30, 0.18, 11.66, -0.01, 0.02, 0.02
63084, 0.28, 0.19, 11.69, -0.01, 0.02, 0.02
63184, 0.29, 0.18, 11.69, -0.01, 0.02, 0.02
63284, 0.27, 0.20, 11.70, -0.01, 0.02, 0.02
63384, 0.26, 0.18, 11.69, -0.01, 0.02, 0.02
63484, 0.27, 0.18, 11.68, -0.01, 0.02, 0.01
63584, 0.27, 0.19, 11.67, -0.01, 0.02, 0.01
63684, 0.27, 0.18, 11.70, -0.01, 0.02, 0.02
63784, 0.30, 0.19, 11.64, -0.01, 0.02, 0.02
63884, 0.28, 0.19, 11.70, -0.01, 0.02, 0.02
63984, 0.28, 0.17, 11.66, -0.01, 0.02, 0.02
64084, 0.29, 0.18, 11.67, -0.01, 0.02, 0.02
64184, 0.24, 0.17, 11.66, -0.01, 0.02, 0.02
64284, 0.26, 0.18, 11.70, -0.01, 0.02, 0.01
64384, 0.24, 0.18, 11.68, -0.01, 0.02, 0.02
64484, 0.28, 0.18, 11.68, -0.01, 0.02, 0.02
64584, 0.28, 0.19, 11.67, -0.01, 0.02, 0.02
64684, 0.27, 0.19, 11.67, -0.01, 0.02, 0.02
64784, 0.28, 0.18, 11.70, -0.01, 0.02, 0.02
64884, 0.29, 0.17, 11.71, -0.01, 0.02, 0.02
64984, 0.26, 0.18, 11.68, -0.01, 0.02, 0.02
65084, 0.26, 0.18, 11.70, -0.01, 0.02, 0.02
65184, 0.25, 0.16, 11.67, -0.01, 0.02, 0.02
65284, 0.24, 0.19, 11.67, -0.01, 0.02, 0.01
65384, 0.24, 0.17, 11.71, -0.01, 0.02, 0.01
65484, 0.26, 0.19, 11.68, -0.01, 0.02, 0.02
65584, 0.29, 0.18, 11.68, -0.01, 0.02, 0.02
65684, 0.29, 0.17, 11.69, -0.01, 0.02, 0.02
65784, 0.27, 0.17, 11.70, -0.01, 0.02, 0.02
66110, 0.29, 0.21, 11.68, -0.01, 0.02, 0.01
66209, -1.78, -0.60, 11.64, 0.01, -0.02, 0.13
66309, -4.98, 0.44, 14.30, 0.17, -0.12, 0.01
66409, -4.48, -0.78, 14.31, -0.09, 0.01, 0.09
66509, -2.01, 0.18, 12.23, 0.03, 0.01, 0.10
66609, 1.42, -1.70, 9.03, -0.07, 0.00, 0.21
67327, -1.92, -0.16, 11.66, 0.07, 0.09, 0.07
67861, 6.32, 13.40, 14.71, -0.47, 0.01, -1.46
68159, 0.33, -0.00, 11.70, -0.01, 0.02, 0.01
68259, 0.55, -3.46, 9.76, -0.06, -0.06, 0.08
68359, 3.54, 1.10, 10.19, 0.10, -0.15, 0.06
68459, 0.98, -1.10, 12.19, -0.10, -0.09, 0.12
68559, 2.82, -0.14, 10.32, -0.04, -0.08, 0.14
68659, -4.66, 1.55, 15.06, 0.15, -0.05, 0.11
68759, -1.74, 1.25, 13.27, -0.07, -0.05, 0.13
68859, 0.25, 0.85, 11.51, -0.03, 0.01, 0.13
68959, 1.98, -1.63, 10.41, 0.05, 0.07, 0.18
69059, 0.60, 0.11, 10.16, -0.13, 0.00, 0.17
69159, -1.07, 3.18, 14.13, -0.03, 0.09, 0.24
70189, 1.44, -4.90, 4.41, 1.89, -0.03, 0.05
70193, 0.22, 3.33, 10.92, 0.09, 0.05, 0.04
70292, 0.28, -0.54, 11.11, 0.21, 0.24, -0.02
70392, 5.07, -1.37, 9.30, 0.04, 0.13, 0.08
70492, -0.43, -15.65, 15.97, -2.49, 0.05, 0.18
70592, -0.64, -1.29, 13.21, 0.08, -0.19, 0.10
70692, 1.10, -1.25, 9.94, 0.03, 0.02, 0.31
70792, -0.23, 0.39, 12.72, -0.06, 0.06, 0.16
71334, -0.48, 1.93, 11.74, 0.06, 0.00, 0.09
71433, 0.03, 1.33, 11.20, -0.13, -0.09, 0.08
71533, -2.27, -0.18, 10.96, -0.07, -0.09, 0.15
72244, -2.38, -2.03, 21.42, 0.35, -0.32, -1.55
72343, 3.42, 1.34, 9.38, -0.18, 0.10, -0.18
72594, 0.34, 0.11, 11.70, -0.01, 0.02, 0.01
72693, 1.08, -3.81, 10.24, 0.07, -0.09, 0.09
72793, 1.20, -0.83, 12.57, -0.08, 0.01, 0.15
73507, 2.52, -1.81, 9.77, -0.13, 0.06, 0.06
73606, -3.79, 3.51, 12.42, 0.17, -0.13, 0.11
73706, -1.17, 2.65, 14.61, -0.02, -0.05, 0.05
73806, -0.25, 0.96, 11.75, -0.01, 0.03, 0.03
73906, 0.30, -0.01, 12.17, -0.02, 0.02, 0.01
74006, 0.31, -0.11, 11.72, -0.01, 0.02, 0.02
74498, -5.30, 0.78, 14.32, -0.21, 0.01, 0.14
74816, 0.17, 0.82, 11.56, -0.01, 0.03, 0.02
74915, -1.34, -0.71, 12.92, -0.12, 0.08, 1.26
75015, -7.23, 6.17, 17.39, 0.15, 0.04, 1.62
75115, 12.46, -5.95, 1.94, -0.45, -0.48, 1.24
75874, 11.22, -8.38, 4.76, 0.16, -0.14, 0.85
75973, -1.15, -1.18, 11.82, -0.05, 0.02, 0.01
76458, -5.42, 2.56, 13.68, -0.26, -0.33, 1.79
76557, -1.98, 1.02, 14.69, -0.06, 0.13, 0.13
77047, -3.77, 0.62, 12.09, -0.30, -0.50, 1.82
77147, -1.52, 0.66, 14.39, -0.10, 0.01, 0.12
77247, 0.38, -0.41, 12.19, -0.01, 0.01, 0.03
77347, 0.26, 0.19, 11.68, -0.01, 0.02, 0.02
77447, 0.25, 0.12, 11.68, -0.01, 0.02, 0.01
77949, 6.57, 7.36, 7.63, -0.07, -0.12, -1.35
78048, -1.61, 1.41, 15.25, 0.02, 0.06, -0.06
78148, 0.23, -0.06, 11.70, -0.01, 0.01, 0.02
78447, 0.21, 0.08, 11.70, -0.01, 0.02, 0.02
78546, -1.58, -1.77, 10.75, -0.13, -0.13, 0.08
78646, 4.05, -2.17, 9.66, -0.24, -0.01, 0.04
78746, 0.58, 0.49, 12.94, 0.02, -0.21, 0.14
78846, -0.69, 2.06, 12.08, 0.15, -0.04, 0.09
78946, -1.98, -3.99, 13.10, -0.01, 0.05, 0.12
79239, -10.13, -7.03, 13.64, -0.75, -0.39, -0.41
79338, 1.25, 3.62, 9.87, 0.21, -0.38, -0.24
79438, -0.98, 1.02, 10.60, 0.03, 0.04, 0.08
79764, 0.42, 0.45, 11.65, -0.01, 0.02, 0.01
