timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
265317, 0.28, 0.17, 11.65, -0.01, 0.02, 0.01
265414, 0.28, 0.16, 11.63, -0.01, 0.02, 0.02
265514, 0.30, 0.16, 11.67, -0.01, 0.02, 0.02
265614, 0.28, 0.18, 11.64, -0.01, 0.02, 0.02
265714, 0.30, 0.17, 11.62, -0.01, 0.02, 0.02
265814, 0.32, 0.18, 11.64, -0.01, 0.02, 0.02
265914, 0.31, 0.17, 11.62, -0.01, 0.02, 0.02
266014, 0.31, 0.17, 11.64, -0.01, 0.02, 0.02
266114, 0.31, 0.18, 11.61, -0.01, 0.02, 0.02
266214, 0.33, 0.19, 11.64, -0.01, 0.02, 0.02
266314, 0.29, 0.18, 11.62, -0.01, 0.02, 0.02
266414, 0.27, 0.16, 11.65, -0.01, 0.02, 0.01
266514, 0.27, 0.15, 11.67, -0.01, 0.02, 0.02
266614, 0.31, 0.19, 11.64, -0.01, 0.02, 0.02
266714, 0.30, 0.16, 11.63, -0.01, 0.02, 0.02
266814, 0.31, 0.18, 11.62, -0.01, 0.02, 0.02
266914, 0.31, 0.17, 11.64, -0.01, 0.02, 0.02
267014, 0.32, 0.19, 11.64, -0.01, 0.02, 0.02
267114, 0.33, 0.19, 11.65, -0.01, 0.02, 0.01
267214, 0.30, 0.18, 11.63, -0.01, 0.02, 0.02
267314, 0.29, 0.17, 11.62, -0.01, 0.02, 0.01
267414, 0.27, 0.16, 11.62, -0.01, 0.02, 0.02
267514, 0.28, 0.20, 11.62, -0.01, 0.02, 0.02
267614, 0.28, 0.17, 11.62, -0.01, 0.02, 0.02
267714, 0.30, 0.17, 11.66, -0.01, 0.02, 0.02
267814, 0.29, 0.16, 11.63, -0.01, 0.02, 0.02
267914, 0.30, 0.18, 11.64, -0.01, 0.02, 0.02
268014, 0.31, 0.19, 11.64, -0.01, 0.02, 0.02
268114, 0.33, 0.17, 11.64, -0.01, 0.02, 0.02
268369, 0.32, 0.17, 11.65, -0.01, 0.02, 0.02
268468, -0.97, 0.08, 11.70, 0.03, -0.08, 0.02
268568, 1.02, 0.69, 11.11, -0.08, -0.04, 0.03
268668, -0.22, -2.05, 10.75, -0.14, -0.01, 0.04
268768, 1.02, 3.47, 11.97, -0.05, -0.01, 0.08
268868, 1.67, 5.27, 13.76, -0.21, -0.01, 0.07
268968, 1.85, -2.29, 10.33, -0.25, -0.01, 0.06
269068, -1.85, -2.74, 10.95, 0.11, 0.15, -0.02
269168, -0.43, 3.17, 11.52, -0.13, -0.10, 0.08
269268, -0.29, -1.63, 9.45, 0.18, 0.22, -0.04
269368, -0.58, -0.06, 11.64, -0.17, -0.04, 0.08
269468, -0.22, 3.67, 12.50, 0.20, 0.06, 0.04
269568, 0.66, -2.95, 7.11, -0.45, -0.13, 0.15
269668, -0.75, 0.71, 11.10, -0.36, -0.06, 0.05
269768, 12.34, 3.59, 9.10, 1.93, 0.48, 0.11
269868, -1.07, -1.10, 11.30, -0.03, 0.09, 0.06
269968, -2.20, 3.21, 11.64, 0.40, -0.06, 0.09
270068, 0.78, -1.29, 11.47, -0.10, 0.09, 0.08
270168, 1.07, -0.13, 7.56, -1.68, -0.01, -0.01
