timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
68751, 0.12, 0.11, 11.65, -0.01, 0.02, 0.02
68848, 0.10, 0.10, 11.63, -0.01, 0.02, 0.02
68948, 0.10, 0.08, 11.63, -0.01, 0.02, 0.02
69048, 0.12, 0.11, 11.65, -0.01, 0.02, 0.02
69148, 0.12, 0.11, 11.64, -0.01, 0.02, 0.02
69248, 0.13, 0.11, 11.64, -0.01, 0.02, 0.02
69348, 0.10, 0.11, 11.64, -0.01, 0.02, 0.02
69448, 0.08, 0.09, 11.65, -0.01, 0.02, 0.02
69548, 0.10, 0.11, 11.63, -0.01, 0.02, 0.02
69648, 0.12, 0.11, 11.61, -0.01, 0.02, 0.02
69748, 0.13, 0.12, 11.64, -0.01, 0.02, 0.02
69848, 0.11, 0.12, 11.65, -0.01, 0.02, 0.02
69948, 0.09, 0.11, 11.65, -0.01, 0.02, 0.01
70048, 0.11, 0.09, 11.63, -0.01, 0.02, 0.01
70148, 0.11, 0.10, 11.65, -0.01, 0.02, 0.02
70248, 0.13, 0.12, 11.65, -0.01, 0.02, 0.01
70348, 0.11, 0.10, 11.66, -0.01, 0.02, 0.02
70448, 0.10, 0.11, 11.66, -0.01, 0.02, 0.02
70548, 0.10, 0.11, 11.65, -0.01, 0.02, 0.02
70648, 0.13, 0.11, 11.64, -0.01, 0.02, 0.02
70748, 0.12, 0.11, 11.66, -0.01, 0.02, 0.02
70848, 0.11, 0.10, 11.62, -0.01, 0.02, 0.02
70948, 0.09, 0.10, 11.64, -0.01, 0.02, 0.02
71048, 0.11, 0.10, 11.67, -0.01, 0.02, 0.02
71148, 0.14, 0.12, 11.65, -0.01, 0.02, 0.01
71248, 0.12, 0.11, 11.64, -0.01, 0.02, 0.02
71348, 0.11, 0.09, 11.65, -0.01, 0.02, 0.02
71448, 0.10, 0.10, 11.65, -0.01, 0.02, 0.01
71548, 0.12, 0.10, 11.66, -0.01, 0.02, 0.02
71648, 0.13, 0.11, 11.64, -0.01, 0.02, 0.02
71748, 0.11, 0.09, 11.65, -0.01, 0.02, 0.02
71848, 0.09, 0.11, 11.65, -0.01, 0.02, 0.01
71948, 0.08, 0.10, 11.62, -0.01, 0.02, 0.02
72048, 0.11, 0.12, 11.64, -0.01, 0.02, 0.02
72148, 0.14, 0.09, 11.65, -0.01, 0.02, 0.02
72248, 0.13, 0.10, 11.62, -0.01, 0.02, 0.02
72348, 0.08, 0.08, 11.67, -0.01, 0.02, 0.02
72448, 0.10, 0.12, 11.63, -0.01, 0.02, 0.02
72548, 0.11, 0.12, 11.64, -0.01, 0.02, 0.02
72648, 0.14, 0.11, 11.67, -0.01, 0.02, 0.02
72748, 0.12, 0.11, 11.65, -0.01, 0.02, 0.02
72848, 0.09, 0.09, 11.63, -0.01, 0.02, 0.02
72948, 0.09, 0.11, 11.62, -0.01, 0.02, 0.02
73188, 0.10, 0.11, 11.64, -0.01, 0.02, 0.02
73287, 1.29, -2.54, 10.62, 0.12, 0.02, -0.01
73387, -0.04, 4.41, 10.70, -0.09, 0.01, -0.04
73487, -0.30, -3.41, 11.17, -0.01, -0.00, -0.02
73587, 0.50, 0.38, 11.99, -0.00, -0.03, 0.07
73687, 3.33, 1.60, 11.40, -0.14, 0.03, 0.00
73787, 5.83, -12.26, 4.13, -1.29, 0.90, -0.45
73887, 4.41, -5.47, 3.22, 1.86, -0.76, 0.12
73987, 6.28, 2.54, -0.28, 2.00, 0.57, 1.19
74087, -1.51, -0.49, 0.64, -0.28, -0.07, 0.38
74187, 5.18, 5.56, 21.87, 0.01, -0.54, -0.06
74287, -0.25, 0.12, 10.69, -0.25, -0.05, -0.03
74387, 0.98, -4.10, 10.29, -0.16, 0.15, -0.04
74487, 0.81, 1.41, 11.91, 0.17, 0.03, -0.09
74587, -0.15, -2.52, 3.79, 0.37, -0.33, -0.30
74687, 7.32, 3.29, 8.34, -0.51, 0.07, -0.01
74787, 5.72, -0.09, 10.46, -0.05, -0.28, 0.41
74887, 2.48, -4.01, 9.55, -0.01, -0.08, -0.19
