timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
261300, 0.30, 0.15, 11.69, -0.01, 0.02, 0.02
261397, 0.30, 0.19, 11.68, -0.01, 0.02, 0.01
261497, 0.31, 0.14, 11.69, -0.01, 0.02, 0.01
261597, 0.30, 0.14, 11.71, -0.01, 0.02, 0.02
261697, 0.31, 0.14, 11.70, -0.01, 0.02, 0.01
261797, 0.30, 0.15, 11.68, -0.01, 0.02, 0.02
261897, 0.32, 0.15, 11.71, -0.01, 0.02, 0.01
261997, 0.33, 0.15, 11.70, -0.01, 0.02, 0.01
262097, 0.33, 0.15, 11.70, -0.01, 0.02, 0.02
262197, 0.33, 0.16, 11.68, -0.01, 0.02, 0.01
262297, 0.32, 0.15, 11.71, -0.01, 0.02, 0.02
262397, 0.32, 0.16, 11.68, -0.01, 0.02, 0.02
262497, 0.32, 0.15, 11.69, -0.01, 0.02, 0.01
262597, 0.30, 0.14, 11.67, -0.01, 0.02, 0.02
262697, 0.29, 0.15, 11.71, -0.01, 0.02, 0.02
262797, 0.30, 0.16, 11.69, -0.01, 0.02, 0.01
262897, 0.32, 0.16, 11.69, -0.01, 0.02, 0.01
262997, 0.34, 0.17, 11.67, -0.01, 0.02, 0.01
263097, 0.34, 0.17, 11.70, -0.01, 0.02, 0.01
263197, 0.33, 0.16, 11.68, -0.01, 0.02, 0.01
263297, 0.32, 0.17, 11.71, -0.01, 0.02, 0.01
263397, 0.30, 0.16, 11.67, -0.01, 0.02, 0.01
263497, 0.29, 0.15, 11.69, -0.01, 0.02, 0.01
263597, 0.31, 0.13, 11.71, -0.01, 0.02, 0.01
263697, 0.29, 0.17, 11.68, -0.01, 0.02, 0.01
263797, 0.31, 0.16, 11.70, -0.01, 0.02, 0.02
263897, 0.31, 0.15, 11.68, -0.01, 0.02, 0.01
263997, 0.33, 0.14, 11.69, -0.01, 0.02, 0.02
264097, 0.34, 0.17, 11.71, -0.01, 0.02, 0.02
264197, 0.34, 0.16, 11.69, -0.01, 0.02, 0.02
264298, 0.34, 0.17, 11.71, -0.01, 0.02, 0.01
264558, 0.30, 0.17, 11.68, -0.01, 0.02, 0.01
264657, -1.31, -1.02, 13.16, -0.04, 0.09, 0.04
264757, 2.12, -0.54, 8.88, 0.09, -0.01, 0.06
265240, 1.20, 1.26, 10.87, 0.01, 0.04, 0.04
265340, 0.37, -1.93, 12.20, 0.08, 0.04, 0.01
265440, 1.35, 2.45, 10.84, 0.01, 0.13, 0.11
265540, 0.08, -2.42, 11.16, -0.30, 0.01, 0.03
265640, 3.92, 2.87, 8.50, 0.03, 0.06, 0.09
265740, -2.29, 0.49, 12.25, -0.05, 0.31, 0.03
265840, 2.24, 0.03, 11.07, 0.06, -0.10, 0.08
265940, -2.01, -0.02, 13.11, 0.04, 0.30, 0.03
266040, -0.32, 2.47, 12.65, -0.22, -0.06, 0.06
266140, 4.08, -0.39, 11.34, 0.14, 0.04, 0.12
266240, -2.98, -2.55, 14.32, -0.08, -0.07, 0.18
266340, -2.10, -0.75, 12.45, -0.06, 0.16, 0.12
266440, 1.74, 2.07, 12.27, -0.00, -0.07, 0.14
266540, 1.22, -3.14, 11.36, 0.11, -0.03, 0.16
