timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
22735, 0.34, 0.16, 11.65, -0.01, 0.02, 0.02
22831, 0.37, 0.17, 11.68, -0.01, 0.02, 0.02
22931, 0.36, 0.16, 11.67, -0.01, 0.02, 0.02
23031, 0.33, 0.15, 11.65, -0.01, 0.02, 0.02
23131, 0.34, 0.16, 11.66, -0.01, 0.02, 0.02
23231, 0.34, 0.15, 11.68, -0.01, 0.02, 0.02
23331, 0.34, 0.16, 11.69, -0.01, 0.02, 0.02
23431, 0.35, 0.18, 11.68, -0.01, 0.02, 0.02
23531, 0.35, 0.17, 11.69, -0.01, 0.02, 0.02
23631, 0.34, 0.15, 11.67, -0.01, 0.02, 0.01
23731, 0.32, 0.17, 11.63, -0.01, 0.02, 0.02
23831, 0.34, 0.16, 11.67, -0.01, 0.02, 0.02
23931, 0.32, 0.17, 11.65, -0.01, 0.02, 0.02
24031, 0.35, 0.17, 11.65, -0.01, 0.02, 0.02
24131, 0.37, 0.17, 11.66, -0.01, 0.02, 0.02
24231, 0.35, 0.14, 11.65, -0.01, 0.02, 0.02
24331, 0.34, 0.17, 11.68, -0.01, 0.02, 0.02
24431, 0.35, 0.16, 11.68, -0.01, 0.02, 0.02
24531, 0.34, 0.15, 11.67, -0.01, 0.02, 0.02
24631, 0.33, 0.18, 11.66, -0.01, 0.02, 0.02
24958, 0.35, 0.16, 11.64, -0.01, 0.02, 0.02
25894, 1.39, 2.07, 10.66, 0.01, 0.02, -0.04
25993, 4.23, -1.92, 11.04, -0.11, -0.02, 0.13
26093, 1.16, 1.56, 11.51, -0.13, 0.15, 0.03
26193, -1.66, -3.30, 12.55, 0.00, 0.02, 0.08
26293, -0.41, 3.00, 11.53, -0.03, -0.05, 0.11
26393, 1.04, -0.30, 10.25, 0.05, 0.05, 0.07
26493, 0.61, 2.76, 12.59, -0.01, 0.07, 0.15
26593, 2.31, -0.05, 11.40, 0.04, 0.01, 0.12
26693, -2.92, -1.76, 10.76, -0.13, -0.08, 0.09
26793, -2.50, 0.79, 10.47, 0.11, 0.03, 0.06
27502, -2.36, 2.76, 20.45, 0.61, -0.16, -1.43
27744, 0.34, 0.13, 11.56, -0.01, 0.01, 0.02
27844, 2.35, -1.49, 11.08, -0.13, 0.11, 0.03
27944, 4.43, -2.89, 9.92, -0.25, 0.09, 0.12
28044, 1.69, -0.42, 11.65, -0.04, -0.08, 0.04
28325, 0.91, 1.77, 13.47, -0.09, -0.08, 0.15
28612, 0.62, 0.81, 10.01, 0.02, -0.05, 0.04
28711, 0.79, -2.49, 11.44, 0.28, -0.01, 0.03
28956, -0.27, -6.46, 5.77, 2.28, -0.30, 0.03
29055, -6.95, 9.10, 9.11, 0.23, -0.02, 0.34
29155, 0.74, 3.59, 13.55, 0.26, 0.06, -0.03
29255, -0.13, 1.51, 11.52, -0.04, 0.01, 0.04
29355, 0.18, 0.65, 12.05, -0.02, 0.02, 0.01
29620, 0.27, 0.89, 11.60, -0.01, 0.02, 0.02
29719, 1.10, -1.87, 12.05, -0.07, 0.05, 0.05
29819, 1.92, 0.10, 6.93, -0.63, 0.16, 0.08
29919, 3.95, -6.72, 12.55, -0.41, 0.02, 0.20
30019, 0.81, 0.30, 10.68, 0.00, 0.09, 0.04
30119, -0.82, 1.10, 11.53, 0.12, 0.01, 0.08
30219, 2.60, 0.48, 11.44, -0.14, -0.09, 0.11
30319, 1.49, -0.59, 12.01, 0.02, 0.08, 0.07
30419, 1.54, 0.09, 11.99, 0.05, -0.06, 0.09
30519, -1.53, 2.22, 13.75, 0.13, -0.10, 0.16
30619, 1.70, 2.21, 13.00, 0.01, 0.06, 0.15
30719, 0.38, 1.55, 11.99, 0.10, -0.05, 0.16
30819, 1.09, 1.10, 12.76, -0.16, 0.06, 0.08
30919, 2.12, 0.85, 11.44, -0.14, 0.10, 0.18
31019, 0.96, 0.07, 10.66, -0.23, -0.11, 0.14
31119, -0.70, -0.86, 10.90, -0.02, 0.05, 0.17
31219, -0.26, -3.07, 11.77, -0.06, -0.04, 0.14
31512, 2.18, -0.65, 10.77, 0.09, -0.05, 0.17
31611, 2.28, 4.03, 12.10, 0.02, -0.05, 0.09
31711, 0.44, 1.62, 10.99, 0.09, -0.04, 0.09
31811, 0.58, 1.49, 11.03, -0.08, 0.09, 0.07
31911, 0.07, 1.25, 11.66, -0.03, 0.03, 0.01
32011, 0.09, 1.12, 11.53, 0.00, 0.01, -0.01
32294, 0.32, 0.06, 11.66, -0.01, 0.02, 0.02
32550, 12.70, -4.08, 6.17, 0.93, 0.49, 0.83
32808, 0.34, 0.19, 11.64, -0.01, 0.02, 0.01
33059, 0.38, 0.07, 11.19, 0.12, 0.13, 0.07
33304, 0.18, 1.79, 10.75, -0.01, 0.03, 0.04
33567, 7.88, -5.50, 2.11, 0.09, -0.34, 1.30
33853, 0.32, -0.07, 11.66, -0.01, 0.02, 0.01
33953, 0.14, -0.99, 12.85, -0.09, -0.00, 0.91
34246, 14.03, -4.54, 7.48, 0.86, 0.18, 1.05
34345, -1.16, 1.65, 14.53, 0.02, 0.07, 0.18
34445, 0.32, 0.21, 11.79, -0.01, 0.01, 0.02
34939, 1.25, 1.59, 10.42, -0.21, -0.13, 0.13
36123, 0.69, 0.27, 12.64, -0.00, -0.01, 0.02
36364, 1.16, 1.72, 2.22, 1.04, -0.89, 0.59
36409, 6.12, 1.09, 11.23, -0.58, -0.49, 0.26
36509, 0.89, 3.88, 9.77, -0.10, 0.05, -0.03
36748, 0.40, 0.90, 11.95, -0.00, 0.01, 0.03
36847, 2.19, -3.30, 9.73, -0.11, -0.12, 0.04
36947, 1.58, -4.57, 11.42, -0.13, 0.10, 0.07
37047, -0.47, -0.22, 11.81, -0.02, 0.03, 0.14
37147, -0.40, 0.09, 11.51, 0.00, -0.06, 0.07
37391, 0.83, 2.35, 11.77, -0.13, 0.19, 0.10
37490, 2.85, 7.30, 12.48, -0.03, 0.14, 0.13
37590, 0.22, -0.51, 10.80, -0.10, -0.02, 0.08
37880, 0.27, 1.12, 11.52, -0.00, 0.02, 0.04
38120, -1.32, -2.40, 13.16, 0.03, 0.02, 0.06
38593, 4.21, -0.69, 12.28, 0.08, -0.08, 0.11
38834, -0.09, 1.14, 10.82, -0.05, 0.02, 0.03
38933, -1.99, 4.27, 13.99, 0.02, 0.50, 1.13
39033, -10.68, 3.87, 18.40, -0.36, -0.35, 1.34
39133, -9.59, 0.38, 16.13, -0.29, -0.20, 1.25
39233, -6.27, 1.51, 15.81, -0.59, -0.53, 1.51
39333, 11.25, -6.88, 5.54, 0.31, -0.12, 1.24
39433, 5.47, -3.17, 15.29, 0.29, 0.37, 1.44
39533, 4.81, 5.50, 10.91, 0.90, 0.63, 1.56
39633, -11.14, 11.17, 13.46, 0.13, 0.49, 1.67
39910, -7.34, 12.51, 17.67, 0.18, 0.55, 1.41
40009, 3.25, -3.28, 10.81, -0.10, -0.24, 0.49
40109, 0.39, 0.31, 11.68, -0.02, 0.02, 0.02
40209, 0.34, -0.02, 11.66, -0.01, 0.02, 0.01
40309, 0.34, 0.06, 11.67, -0.01, 0.02, 0.02
40557, 0.37, 0.08, 11.67, -0.01, 0.02, 0.01
40656, 0.43, -1.75, 10.95, -0.07, 0.04, -0.02
40756, 1.61, 0.17, 9.91, -0.32, -0.09, 0.07
40856, 1.51, -3.14, 11.86, 0.19, 0.02, 0.08
40956, 1.22, -1.84, 11.93, 0.10, -0.02, 0.10
41056, -1.30, -0.28, 12.10, 0.07, 0.04, 0.09
41305, 2.46, 2.65, 11.75, -0.23, 0.07, 0.06
41404, -2.07, 1.00, 11.64, -0.16, 0.13, 0.07
41875, 7.38, 6.75, 7.73, -0.16, -0.02, -1.02
42116, 0.38, -0.19, 11.78, -0.01, 0.01, 0.01
42215, 0.68, 0.39, 10.59, -0.02, 0.04, 0.04
42315, 1.87, 0.12, 11.09, 0.10, 0.18, 0.07
42561, 4.36, -1.13, 11.67, 0.06, 0.02, 0.07
42660, 2.26, 2.23, 10.96, -0.03, 0.14, 0.09
42760, -0.09, -0.39, 14.54, 0.08, 0.06, 0.07
43074, 0.37, -0.41, 11.77, -0.01, 0.02, 0.02
43323, 0.79, 0.59, 11.58, 0.08, 0.01, 0.10
43422, -2.40, 3.20, 13.47, -0.03, -0.09, 0.14
43522, -0.33, 1.49, 12.56, 0.02, 0.05, 0.15
43622, 0.17, 0.90, 11.74, -0.04, 0.05, 0.04
44098, -6.10, 3.36, 9.55, 0.50, -0.06, -1.54
44340, 0.32, 0.13, 11.71, -0.01, 0.02, 0.02
44444, -0.51, -2.85, 12.11, 0.04, -0.12, -0.07
44640, 5.99, 0.67, 13.12, -0.42, 0.34, 0.13
44739, 1.44, 2.21, 10.04, 0.15, 0.15, -0.03
44839, 1.02, -0.35, 10.58, 0.17, -0.15, 0.03
44939, 1.43, 1.68, 11.29, 0.04, -0.07, 0.02
45222, 0.34, 0.05, 11.67, -0.01, 0.02, 0.01
45321, -0.19, -1.00, 10.86, -0.04, -0.05, 0.05
45421, 2.53, -0.36, 9.61, -0.04, -0.17, 0.11
45521, -5.13, -3.62, 9.62, -0.18, -1.31, 0.37
45621, 18.83, 1.31, 10.83, -0.22, -0.32, 0.36
45721, -0.92, -0.79, 12.19, 0.00, 0.05, 0.07
46274, 0.29, 1.07, 12.13, 0.09, -0.01, 0.09
46373, -0.84, 3.55, 11.78, -0.07, 0.30, 0.04
46473, 0.62, -0.66, 11.55, -0.00, -0.06, 0.09
46573, -3.10, -0.54, 12.54, 0.03, 0.13, 0.12
46673, 1.82, 0.67, 12.96, -0.06, -0.19, 0.10
46773, 2.28, 0.77, 12.59, -0.08, 0.09, 0.08
46873, -0.70, -3.11, 11.94, -0.19, 0.18, 0.13
46973, 4.32, 1.57, 10.80, 0.20, -0.01, 0.11
47073, 0.74, -0.83, 12.55, 0.15, -0.01, 0.09
47173, -2.65, -1.16, 10.25, -0.21, -0.10, 0.14
47492, -0.00, -7.95, 29.43, 0.08, 0.07, 0.23
47591, -7.08, 4.77, 17.15, 0.48, 0.13, -0.31
47858, 1.13, 1.29, 11.11, -0.45, -0.01, 0.05
48142, -1.10, -2.65, 11.23, 0.10, 0.03, 0.11
48241, 1.50, 0.88, 8.60, -0.02, -0.01, 0.09
50805, 0.39, 0.68, 11.54, -0.01, 0.01, 0.01
50904, -0.38, -0.32, 14.18, -0.13, 0.13, 0.99
51004, -4.27, 4.77, 19.18, -0.08, -0.00, 1.50
51104, 9.63, -4.58, 5.49, 0.31, -0.01, 1.73
51389, 4.02, 5.41, 8.48, 0.72, 0.87, 1.56
51488, -4.02, -2.20, 19.67, -0.34, -0.02, 0.41
51588, 0.72, -0.20, 11.71, -0.00, 0.02, 0.01
51688, 0.32, 0.15, 11.68, -0.01, 0.02, 0.01
51788, 0.28, 0.15, 11.66, -0.01, 0.02, 0.01
51888, 0.28, 0.14, 11.65, -0.01, 0.02, 0.02
52131, 0.28, 0.13, 11.66, -0.01, 0.02, 0.02
52412, -2.07, -1.42, 12.58, -0.02, 0.10, 0.03
52511, -0.06, 4.81, 11.20, -0.20, -0.10, 0.11
53003, 13.64, -5.87, 6.28, 0.02, -0.44, 1.31
53102, -1.10, -1.92, 15.12, 0.08, 0.18, 0.08
53377, 0.23, 0.14, 11.67, -0.01, 0.02, 0.02
53622, 2.29, 0.43, 12.50, 0.23, -0.04, 0.06
53721, 1.63, 1.58, 10.56, 0.02, -0.04, 0.02
53821, 0.82, 2.32, 11.37, 0.05, -0.04, 0.01
53921, -0.21, 1.10, 11.56, -0.00, 0.03, 0.05
54174, 0.26, 0.06, 11.66, -0.01, 0.02, 0.02
54273, -1.20, -1.69, 10.46, 0.06, -0.08, 0.07
54373, -0.80, -4.91, 10.02, 0.13, 0.08, 0.06
54473, 0.24, 1.19, 11.66, 0.08, -0.03, 0.09
54573, -0.08, -0.78, 11.12, 0.06, -0.13, 0.12
54870, 0.83, -0.37, 9.91, -0.21, -0.07, 0.15
54969, 1.73, 2.85, 10.74, -0.03, 0.03, 0.06
55069, 1.31, 1.29, 9.38, 0.30, 0.11, 0.03
55169, -2.15, 0.85, 13.15, -0.17, 0.11, 0.13
55428, 0.21, -0.26, 11.86, -0.02, 0.01, 0.01
55666, 2.14, -2.30, 13.23, -0.01, -0.01, 0.12
55982, 0.05, 0.73, 11.94, 0.03, 0.07, 0.02
