timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
424054, 0.36, 0.17, 11.65, -0.01, 0.02, 0.02
424150, 0.32, 0.16, 11.67, -0.01, 0.02, 0.02
424250, 0.34, 0.16, 11.68, -0.01, 0.02, 0.01
424350, 0.35, 0.16, 11.69, -0.01, 0.02, 0.02
424450, 0.37, 0.17, 11.68, -0.01, 0.02, 0.02
424550, 0.38, 0.17, 11.67, -0.01, 0.02, 0.02
424650, 0.35, 0.16, 11.70, -0.01, 0.02, 0.02
424750, 0.34, 0.16, 11.65, -0.01, 0.02, 0.02
424850, 0.33, 0.16, 11.67, -0.01, 0.02, 0.02
424950, 0.34, 0.16, 11.68, -0.01, 0.02, 0.02
425050, 0.36, 0.17, 11.65, -0.01, 0.02, 0.02
425150, 0.36, 0.18, 11.68, -0.01, 0.02, 0.02
425250, 0.36, 0.18, 11.66, -0.01, 0.02, 0.02
425350, 0.34, 0.17, 11.65, -0.01, 0.02, 0.01
425587, 0.33, 0.15, 11.69, -0.01, 0.02, 0.02
426076, 0.31, 0.99, 11.30, -0.07, 0.03, 0.05
426175, 0.27, -2.32, 11.97, -0.14, 0.01, 0.07
426275, -2.08, -2.25, 13.29, 0.08, 0.08, 0.02
426375, 1.52, 0.59, 10.74, -0.01, -0.05, -0.00
426475, 2.21, -0.16, 10.71, -0.07, 0.04, 0.07
426575, 0.76, 1.05, 11.41, 0.05, -0.12, 0.10
426675, 4.41, -0.67, 9.22, -0.07, -0.00, 0.07
426775, -0.79, 1.66, 12.84, 0.02, 0.12, 0.07
426875, 0.17, -3.88, 11.05, -0.08, 0.02, 0.06
426975, 0.24, -4.82, 12.72, -0.03, -0.01, 0.03
427075, -0.10, -1.87, 10.77, -0.13, -0.04, 0.07
427175, -0.62, -0.85, 11.15, -0.00, 0.04, 0.08
427275, -0.06, -0.84, 10.57, -0.04, -0.05, 0.09
427375, 0.89, -0.67, 11.07, 0.08, 0.04, 0.08
427475, -0.35, 0.07, 11.15, 0.11, 0.02, 0.07
427575, 2.63, 1.78, 12.23, 0.10, 0.12, 0.07
427826, 1.12, -0.32, 12.60, -0.01, 0.02, 0.09
427925, -0.81, 1.68, 13.08, 0.04, 0.20, 0.12
428025, 0.84, 1.28, 12.38, -0.17, 0.09, 0.02
