timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
261086, 10.92, 11.35, 12.89, 0.82, -0.79, 1.08
261098, 10.90, 11.31, 12.90, 0.81, -0.79, 1.07
261190, 10.89, 11.35, 12.95, 0.87, -0.78, 1.10
261290, 10.90, 11.27, 12.94, 0.87, -0.78, 1.08
261390, 10.80, 11.28, 12.90, 0.80, -0.82, 1.11
261490, 10.84, 11.27, 12.88, 0.83, -0.81, 1.07
261590, 10.77, 11.29, 12.90, 0.82, -0.80, 1.07
261911, 10.74, 11.29, 12.94, 0.85, -0.81, 1.10
262010, 10.12, 8.15, 20.60, 0.87, -1.05, 0.87
262110, 10.58, 9.74, 15.16, 0.59, -0.64, 0.30
262210, -1.49, 8.04, 25.67, 0.60, -1.24, 2.44
262310, 9.62, 0.08, 15.76, 0.86, -1.24, 0.90
262410, 13.30, 4.15, 4.85, 0.73, -0.79, 0.99
262510, 14.10, -0.48, 3.91, -0.69, -2.13, 1.67
262610, 6.65, 1.83, 11.03, 4.59, -0.75, 0.95
262710, 11.45, 21.16, 25.74, 3.04, -2.99, 1.67
262810, 17.97, 29.19, 17.58, -1.27, -0.44, 0.77
262910, -5.39, 12.40, 5.58, 1.25, -1.32, -0.30
263010, 19.40, 19.64, 17.20, 0.74, -0.64, 1.53
263110, 25.90, 13.49, 19.92, 1.30, -1.22, 0.53
263210, 23.85, 22.72, 22.97, 0.74, -0.41, 0.76
263310, 13.79, 16.03, -7.17, 1.48, -0.23, 0.44
263410, 0.91, -4.10, 19.48, 1.80, -1.55, 0.83
263510, 13.21, 10.74, 3.49, -0.45, -0.97, 1.12
263610, 13.28, 36.78, 45.16, -1.92, -2.83, 0.79
263710, -33.30, 48.16, 38.03, 0.94, -1.47, 0.35
263810, 45.12, 40.39, 7.43, 1.95, -1.00, 0.65
263910, -4.26, -3.20, 25.43, 1.71, 1.47, 0.97
264010, -14.52, 8.10, 19.71, -0.74, -0.40, -0.51
264110, 1.31, -0.58, 13.66, 3.69, -1.12, 1.47
264210, 8.93, 21.22, 30.03, 1.73, -3.20, 2.72
264310, 15.37, 5.33, 1.78, 0.18, 0.86, 0.65
264410, -9.06, 4.43, 25.78, 1.58, -0.93, 1.13
264510, 23.72, 22.14, 16.21, 0.71, 0.12, 0.94
264610, 2.74, 6.83, 22.28, 1.36, -0.06, 0.33
264710, 5.88, -0.43, 9.05, 1.78, 0.40, 1.41
264953, 25.00, 17.32, 15.91, 0.79, -0.35, 0.62
265053, 31.43, 18.98, 8.99, 0.71, -0.50, 1.08
265153, 19.79, 16.50, 10.81, 1.26, -0.62, 1.57
265253, 13.24, 12.17, 12.70, 0.87, -0.74, 1.28
265353, 12.02, 13.36, 12.71, 0.87, -0.72, 1.08
265453, 10.71, 11.99, 13.53, 0.82, -0.84, 1.05
265553, 10.98, 11.10, 13.33, 0.80, -0.79, 1.11
265653, 10.89, 11.43, 12.97, 0.89, -0.80, 1.09
265753, 10.85, 11.23, 12.89, 0.79, -0.80, 1.08
265853, 10.84, 11.32, 12.88, 0.86, -0.78, 1.08
265953, 10.84, 11.40, 12.90, 0.81, -0.82, 1.09
266053, 10.80, 11.32, 12.90, 0.84, -0.79, 1.09
266153, 10.87, 11.35, 12.84, 0.84, -0.81, 1.09
266253, 10.83, 11.44, 12.98, 0.82, -0.81, 1.06
266353, 10.96, 11.40, 12.88, 0.84, -0.81, 1.09
266453, 10.90, 11.38, 12.89, 0.82, -0.79, 1.07
266553, 10.91, 11.30, 12.91, 0.82, -0.81, 1.10
266653, 10.90, 11.33, 12.94, 0.83, -0.80, 1.07
266753, 10.90, 11.38, 13.01, 0.83, -0.81, 1.09
266853, 10.84, 11.31, 12.90, 0.87, -0.80, 1.08
266953, 10.83, 11.33, 12.91, 0.79, -0.82, 1.08
267053, 10.78, 11.31, 12.87, 0.83, -0.82, 1.09
