timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
384791, 11.02, 11.28, 12.88, 0.83, -0.78, 1.09
384888, 11.02, 11.24, 12.90, 0.87, -0.82, 1.06
384988, 10.97, 11.28, 12.83, 0.82, -0.79, 1.10
385088, 10.96, 11.29, 12.91, 0.81, -0.82, 1.09
385188, 10.99, 11.30, 13.00, 0.87, -0.79, 1.08
385288, 10.99, 11.26, 13.02, 0.81, -0.83, 1.08
385597, 11.04, 11.29, 13.00, 0.87, -0.78, 1.07
385696, 15.50, 7.67, 8.44, 0.79, -0.85, 1.79
385796, 13.48, -0.53, 6.11, 0.57, -0.78, 1.26
385896, 11.46, -0.74, 5.10, 1.20, -0.76, 1.42
385996, 6.14, 10.28, 16.26, 1.16, -0.38, -0.12
386096, 0.66, 4.62, 8.95, 0.84, -0.62, 1.04
386196, 27.69, 8.25, 2.99, -1.00, 0.42, 0.58
386296, -1.09, 1.86, 3.60, 2.46, -2.47, 1.16
386396, -13.47, 55.76, 26.21, 2.11, -2.00, 2.36
386496, 20.13, 24.21, -26.51, 0.46, 0.55, 3.11
386596, 26.68, -0.84, -6.34, 0.26, -0.82, 1.81
386696, 10.63, -2.87, 3.85, 1.01, -0.62, 1.89
386796, -2.29, 1.06, 15.79, 1.01, -1.11, 1.36
386896, 11.26, 10.92, 14.49, 0.74, -1.22, 1.25
386996, 4.88, -8.48, 22.29, 0.70, -0.00, 1.26
387096, 14.71, -0.11, 22.52, 1.06, -1.27, 1.53
387196, 7.73, 12.23, 10.33, -1.47, -0.95, 0.80
387296, 16.77, -0.84, -20.15, 1.52, -1.18, 1.21
387396, -20.44, 19.12, 58.75, 1.65, -3.86, 1.64
387496, 5.13, 27.20, 21.52, 0.35, -1.23, 1.98
387596, 23.44, 8.03, 1.21, 0.55, -2.38, 0.73
387696, 9.32, 17.22, -11.92, -1.56, -0.40, 1.11
387796, 9.35, 14.44, 16.20, 2.20, -0.96, 2.37
387896, 5.50, 14.97, 20.25, 1.37, 0.51, 1.83
387996, -1.83, -45.09, 16.20, 2.61, -2.53, 1.02
388096, 13.01, 44.22, 15.55, 0.25, -1.64, 1.74
388196, 12.63, 7.98, 1.24, 0.92, -0.76, 0.73
388296, 21.89, 14.70, 6.31, 0.98, -0.23, 1.09
388598, 9.62, -0.44, 8.87, 0.16, -1.07, 0.65
388697, 15.52, 20.19, 15.03, 0.61, -1.01, 1.65
388797, 20.25, 21.50, 18.52, 0.42, -1.48, 1.62
388897, 11.43, 8.02, 15.50, 0.96, -0.55, 0.94
388997, 9.03, 12.45, 13.69, 0.77, -0.75, 1.06
389097, 11.32, 12.26, 13.01, 0.82, -0.86, 1.04
389197, 10.77, 11.12, 12.79, 0.88, -0.82, 1.12
389297, 11.14, 11.51, 12.92, 0.79, -0.80, 1.09
389397, 11.16, 11.36, 12.86, 0.82, -0.79, 1.09
389497, 11.12, 11.37, 12.91, 0.77, -0.80, 1.09
389597, 11.09, 11.35, 12.86, 0.84, -0.80, 1.07
