timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
192428, 10.76, 11.29, 12.98, 0.81, -0.80, 1.06
192525, 10.75, 11.30, 12.95, 0.86, -0.79, 1.06
192625, 10.82, 11.30, 12.96, 0.79, -0.79, 1.07
192725, 10.83, 11.27, 12.87, 0.87, -0.80, 1.09
192825, 10.81, 11.31, 12.92, 0.82, -0.80, 1.06
192925, 10.86, 11.36, 12.85, 0.80, -0.78, 1.08
193025, 10.85, 11.36, 12.94, 0.85, -0.81, 1.09
193125, 10.87, 11.31, 12.92, 0.84, -0.78, 1.10
193225, 10.86, 11.34, 13.02, 0.79, -0.79, 1.08
193739, 22.39, 12.62, 13.68, 1.07, 0.33, 1.29
193836, 8.22, 12.16, 9.39, 0.65, -0.14, 0.72
193936, 1.15, 9.33, 14.11, 0.73, -1.74, 1.58
194036, 8.87, 40.58, 13.86, -2.76, -1.99, 2.15
194136, 15.34, -0.51, 4.09, 2.26, -1.08, 0.27
194236, 2.33, 8.49, 5.18, 0.88, 0.14, 0.41
194336, -1.74, 20.58, -10.77, -0.35, -0.59, 2.08
194436, 7.53, 18.22, 4.43, -1.63, 0.04, 1.55
194536, 31.72, 15.56, 20.94, 0.39, -0.49, 2.23
194636, 5.81, 6.83, 17.68, 1.17, -1.44, 1.25
194736, -11.77, -0.60, 14.11, 0.84, -0.99, 1.80
194836, 23.94, -14.86, 17.47, -0.63, -0.36, 2.02
194936, -46.85, 111.40, 135.04, -2.72, -1.14, 0.66
195036, -9.76, 11.06, 45.91, 2.78, -3.30, 2.09
195136, -21.05, 24.56, 74.18, 2.33, -1.24, 2.73
195236, -0.39, -0.27, 15.20, 0.53, -1.80, 1.26
195336, -0.49, 16.79, -3.55, 1.68, -1.81, 1.20
195436, 24.76, 19.01, 3.56, 0.56, -0.58, 0.76
195536, 14.95, 5.97, 2.01, 1.03, -0.13, 1.00
195636, -11.65, -0.19, 14.58, 0.46, -0.46, 1.09
195736, 23.47, -20.92, 45.83, 2.48, -1.78, 0.35
195836, 4.36, 7.35, 7.95, 0.61, -0.08, 1.50
195936, -18.78, 63.05, 44.96, 1.19, -2.42, 0.28
196036, -7.52, 14.06, 2.83, 0.27, -0.80, 1.68
196136, 5.56, -2.96, 4.71, 1.07, -0.95, 1.55
196236, 23.87, 14.39, 9.17, 0.41, -1.99, 1.10
196336, -27.52, 9.96, 68.47, -0.41, -0.74, -0.63
196436, 4.87, 15.54, 10.93, 0.82, -1.45, 0.56
196702, 0.40, 29.94, 21.84, 0.72, -0.64, 0.24
196801, 8.91, 17.76, 3.28, 1.05, -0.37, 1.35
196901, 9.40, 12.94, 10.79, 0.92, -0.86, 0.79
197001, 9.79, 11.15, 16.43, 0.87, -0.91, 1.21
197101, 11.17, 11.40, 12.66, 0.91, -0.74, 1.03
197201, 10.52, 11.45, 13.72, 0.87, -0.80, 1.07
197301, 10.66, 11.35, 13.01, 0.80, -0.77, 1.09
197401, 10.83, 11.20, 12.91, 0.81, -0.80, 1.07
197501, 10.85, 11.24, 12.86, 0.81, -0.81, 1.10
197601, 10.88, 11.24, 12.89, 0.87, -0.79, 1.08
197701, 10.88, 11.27, 12.91, 0.82, -0.77, 1.06
197801, 10.83, 11.31, 12.91, 0.82, -0.81, 1.10
197901, 10.83, 11.25, 12.96, 0.87, -0.77, 1.10
198001, 10.92, 11.30, 12.93, 0.82, -0.78, 1.11
