timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ
36, 0.43, 0.10, 11.59, -0.01, 0.02, 0.01
119, 0.40, 0.11, 11.60, -0.01, 0.02, 0.02
219, 0.43, 0.11, 11.63, -0.01, 0.02, 0.02
319, 0.40, 0.09, 11.61, -0.01, 0.02, 0.02
419, 0.41, 0.10, 11.61, -0.01, 0.02, 0.02
519, 0.38, 0.09, 11.62, -0.01, 0.02, 0.02
619, 0.42, 0.09, 11.61, -0.01, 0.02, 0.02
864, 0.40, 0.10, 11.65, -0.01, 0.02, 0.02
963, 1.99, -3.05, 10.01, 0.01, 0.13, 0.13
1063, 0.97, -5.81, 9.60, -0.10, 0.03, 0.09
1163, 1.48, 0.39, 11.52, 0.12, -0.01, -0.01
1263, 2.14, 0.03, 11.74, 0.09, 0.04, -0.02
1363, -1.09, 1.12, 10.91, -0.03, 0.13, 0.12
1463, 3.36, -0.87, 12.59, 0.12, -0.00, 0.02
1563, -4.12, -3.02, 26.05, -2.42, 0.02, 0.43
1663, 9.99, 15.93, 16.97, 3.03, 0.38, 0.30
1763, -10.68, 5.69, 29.10, 1.65, 0.96, -0.63
2032, 2.01, -2.06, 9.36, -0.07, -0.07, 0.08
2131, -2.92, 3.04, 12.13, 0.10, 0.13, 0.11
2231, -2.21, -1.15, 12.46, -0.06, -0.07, 0.08
2331, -0.90, 0.49, 10.84, 0.01, -0.01, 0.04
2431, -0.19, 0.91, 11.74, -0.04, 0.03, 0.05
2531, 0.54, 1.04, 11.80, -0.00, 0.02, -0.01
2631, 0.32, 0.12, 11.71, -0.01, 0.02, 0.01
2731, 0.37, 0.06, 11.60, -0.01, 0.02, 0.01
2831, 0.35, 0.10, 11.64, -0.01, 0.02, 0.02
2931, 0.36, 0.11, 11.62, -0.01, 0.02, 0.02
3031, 0.37, 0.11, 11.61, -0.01, 0.02, 0.02
